"pos","name","date","time","map"
"24","Mehis","25/03/19","18.341","4c3jump3"
"25","Voety","02/11/12","18.499","4c3jump3"
"26","skjol","21/03/16","18.559","4c3jump3"
"27","deadfroggy","17/02/15","19.069","4c3jump3"
"28","Int0xiKated","27/11/12","19.189","4c3jump3"
"29","Boru","27/11/12","19.291","4c3jump3"
"30","'OrangeTea'","24/07/12","19.520","4c3jump3"
"31","Barry_Allen","30/04/18","19.542","4c3jump3"
"32","Direktor","07/03/19","21.041","4c3jump3"
"33","Ceth","24/06/15","21.394","4c3jump3"
"34","Dusk","21/11/19","21.463","4c3jump3"
"35","Beepbeep","25/03/13","21.691","4c3jump3"
"36","}}Wetarded{{","21/03/16","22.388","4c3jump3"
"37","adren","27/11/12","22.494","4c3jump3"
"38","75400379","20/11/18","24.067","4c3jump3"
"39","cka3ka","29/12/13","24.515","4c3jump3"
"40","zerosignal","02/11/18","26.757","4c3jump3"
"41","ins","02/11/18","30.494","4c3jump3"
"1","Goblin","04/07/19","12.680","4c3jump4"
"2","Lofas","13/07/14","12.892","4c3jump4"
"3","KroPP","29/05/13","12.935","4c3jump4"
"4","yogurt","24/09/13","12.984","4c3jump4"
"5","prd","11/09/16","13.070","4c3jump4"
"6","(MCS)Faderjok","23/11/12","13.079","4c3jump4"
"7","g0rky","24/09/13","13.100","4c3jump4"
"8","ds.ads","23/11/12","13.186","4c3jump4"
"9","EnZ","14/11/12","13.361","4c3jump4"
"10","UniBG","14/11/12","13.466","4c3jump4"
"11","[sf]fasadin","25/07/12","13.517","4c3jump4"
"12","}}Wetarded{{","25/07/12","13.595","4c3jump4"
"13","GreenJumper","17/06/14","13.599","4c3jump4"
"14","atz","27/07/13","13.612","4c3jump4"
"15","cr33pz","13/08/14","13.695","4c3jump4"
"16","Scipio","14/11/12","13.728","4c3jump4"
"17","SBL","13/08/14","13.825","4c3jump4"
"18","Castro","27/01/14","13.833","4c3jump4"
"19","Idaho","16/07/15","13.891","4c3jump4"
"20","rl","04/03/13","13.933","4c3jump4"
"21","_PLAY_","03/01/14","14.001","4c3jump4"
"22","Int0xiKated","14/11/12","14.170","4c3jump4"
"23","slugsk!e","18/05/12","14.213","4c3jump4"
"24","[3M.ROSS]","17/06/14","14.367","4c3jump4"
"25","Squaah","18/11/14","14.433","4c3jump4"
"26","nbc.shadow_no","16/07/15","14.566","4c3jump4"
"27","Bezel","27/07/13","14.766","4c3jump4"
"28","Cleaner","27/10/13","14.940","4c3jump4"
"29","Qub","27/10/13","15.109","4c3jump4"
"30","'OrangeTea'","24/01/13","15.238","4c3jump4"
"31","Wolfeh","06/07/15","15.810","4c3jump4"
"32","kNoC","23/11/12","15.922","4c3jump4"
"33","sh@dow","11/12/16","16.107","4c3jump4"
"34","^WhIzArD^","13/07/14","16.123","4c3jump4"
"35","Stoner","01/11/17","16.349","4c3jump4"
"36","Rambler","02/11/17","16.725","4c3jump4"
"37","Direktor","07/03/19","16.937","4c3jump4"
"38","rav","05/04/13","17.070","4c3jump4"
"39","maq","15/07/15","17.101","4c3jump4"
"40","cka3ka","18/11/14","17.370","4c3jump4"
"41","Johnson","23/11/12","18.127","4c3jump4"
"42","zerosignal","01/11/17","18.598","4c3jump4"
"43","bossmies","17/02/19","19.106","4c3jump4"
"44","Death_Jump","27/10/13","19.243","4c3jump4"
"45","ToxicMonkey^MZC","12/05/14","19.474","4c3jump4"
"46","Ceth","15/07/15","19.521","4c3jump4"
"47","skjol","16/07/15","21.058","4c3jump4"
"48","Julfisk","29/05/13","23.936","4c3jump4"
"49","ace","26/10/19","24.337","4c3jump4"
"50","grigori","27/07/12","28.632","4c3jump4"
"51","Plajjump","27/07/13","29.500","4c3jump4"
"52","TehChaoz","26/10/13","30.609","4c3jump4"
"53","kw4snY","28/09/13","33.576","4c3jump4"
"54","ins","25/03/18","34.274","4c3jump4"
"55","-TheBest-","27/10/13","34.660","4c3jump4"
"56","PRO-kypop","18/07/17","39.856","4c3jump4"
"57","75400379","23/12/18","40.281","4c3jump4"
"58","CreePy^","08/12/15","40.667","4c3jump4"
"59","Barry_Allen","04/07/19","47.603","4c3jump4"
"60","Kr3w","01/11/17","52.016","4c3jump4"
"61","Ratiosu","11/04/16","57.907","4c3jump4"
"62","[DARF]BALLS","26/08/13","61.779","4c3jump4"
"1","Goblin","27/10/18","5.731","4mybros"
"2","Killa","11/08/18","5.740","4mybros"
"3","ds.ads","18/02/16","6.126","4mybros"
"4","a2ha","07/02/16","6.293","4mybros"
"5","prd","18/02/16","6.296","4mybros"
"6","Direktor","26/10/18","6.321","4mybros"
"7","ace","18/02/16","6.444","4mybros"
"8","mule_0wnz","09/01/18","6.539","4mybros"
"9","Lofas","27/07/13","6.814","4mybros"
"10","Cleaner","15/04/17","7.071","4mybros"
"11","}}Wetarded{{","15/05/12","7.137","4mybros"
"12","greenz","26/01/16","7.138","4mybros"
"13","zerosignal","11/08/18","7.378","4mybros"
"14","^WhIzArD^","27/08/14","7.665","4mybros"
"15","APKIS","07/02/16","7.872","4mybros"
"16","atz","27/07/13","7.931","4mybros"
"17","StardusT","15/05/12","7.936","4mybros"
"18","Sanja","19/09/12","8.333","4mybros"
"19","yogurt","18/06/12","8.450","4mybros"
"20","quazilin","20/04/13","8.491","4mybros"
"21","Valuutta","09/03/15","8.581","4mybros"
"22","Empire","24/10/14","8.691","4mybros"
"23","cr33pz","30/09/12","8.801","4mybros"
"24","g0rky","14/05/12","8.911","4mybros"
"25","fish","09/03/12","9.000","4mybros"
"26","GreenJumper","26/01/16","9.060","4mybros"
"27","slugsk!e","08/01/13","9.102","4mybros"
"28","_PLAY_","27/08/14","9.282","4mybros"
"29","EnZ","09/03/12","9.400","4mybros"
"30","Castro","10/09/13","9.536","4mybros"
"31","ewc","28/07/13","9.678","4mybros"
"32","o0b","27/08/14","9.732","4mybros"
"33","'OrangeTea'","24/08/12","9.904","4mybros"
"34","metzger","10/04/12","10.544","4mybros"
"35","kNoC","26/12/12","10.674","4mybros"
"36","Bless","28/07/13","10.804","4mybros"
"37","DiVyDaN","16/11/17","11.372","4mybros"
"38","Johnson","17/11/12","11.518","4mybros"
"39","fury","24/10/14","12.377","4mybros"
"40","masta","08/01/13","13.121","4mybros"
"41","CreePy^","24/01/17","13.669","4mybros"
"42","75400379","05/10/18","13.716","4mybros"
"43","nocuarsa[co]","11/08/18","13.748","4mybros"
"44","XtraGhost","27/10/18","13.851","4mybros"
"45","baknd","09/03/12","14.300","4mybros"
"46","sh@dow","11/12/16","15.640","4mybros"
"47","-TheBest-","08/11/13","17.038","4mybros"
"48","ToxicMonkey^MZC","04/06/13","17.907","4mybros"
"49","Ratiosu","26/01/16","17.947","4mybros"
"50","bossmies","19/11/19","18.331","4mybros"
"51","ricebiscuit","19/09/17","20.223","4mybros"
"52","PRO-kypop","18/06/12","21.231","4mybros"
"53","nbc.shadow_no","28/05/16","21.700","4mybros"
"54","ins","09/01/18","21.920","4mybros"
"55","Voety","27/07/13","22.237","4mybros"
"56","kw4snY","26/09/13","22.625","4mybros"
"57","rav","25/03/14","22.692","4mybros"
"58","Plajjump","27/07/13","23.332","4mybros"
"59","Barry_Allen","09/01/18","23.406","4mybros"
"60","cka3ka","30/09/15","24.948","4mybros"
"61","Scorpion","31/01/14","25.905","4mybros"
"62","[3M.ROSS]","26/01/16","26.366","4mybros"
"63","Mako","26/06/19","26.589","4mybros"
"64","skjol","24/10/14","28.475","4mybros"
"65","step","21/04/13","41.738","4mybros"
"66","gomez","16/05/12","47.994","4mybros"
"67","randy","17/05/14","53.923","4mybros"
"68","Rambler","07/02/16","133.787","4mybros"
"1","KroPP","13/05/14","29.069","4race1"
"2","Lofas","13/05/14","29.301","4race1"
"3","yogurt","16/11/17","30.047","4race1"
"4","GreenJumper","10/05/14","30.250","4race1"
"5","Killa","20/12/17","30.273","4race1"
"6","ace","20/12/17","30.293","4race1"
"7","prd","18/11/17","30.300","4race1"
"8","4Bidden","10/05/14","30.745","4race1"
"9","santher","28/05/14","30.863","4race1"
"10","Nephi","28/05/14","31.675","4race1"
"11","ins","20/12/17","31.779","4race1"
"12","rl","13/05/14","31.818","4race1"
"13","zerosignal","20/12/17","32.296","4race1"
"14","_PLAY_","11/04/19","32.381","4race1"
"15","maq","17/01/18","32.924","4race1"
"16","}}Wetarded{{","16/11/17","33.811","4race1"
"17","Castro","02/07/18","34.287","4race1"
"18","skjol","09/12/15","36.458","4race1"
"19","[3M.ROSS]","13/05/14","37.884","4race1"
"20","RoN!N","13/05/14","39.910","4race1"
"21","bossmies","23/02/19","40.463","4race1"
"22","masta","12/05/14","44.290","4race1"
"23","nbc.shadow_no","10/08/19","45.155","4race1"
"24","^WhIzArD^","01/11/14","49.256","4race1"
"25","Direktor","26/10/18","55.964","4race1"
"26","Barry_Allen","01/01/19","58.142","4race1"
"27","ToxicMonkey^MZC","16/11/17","84.115","4race1"
"28","Qub","17/02/19","88.228","4race1"
"29","CreePy^","20/12/17","88.341","4race1"
"30","fish","10/05/14","101.281","4race1"
"31","75400379","10/09/18","103.695","4race1"
"32","Rambler","20/05/16","109.796","4race1"
"33","randy","11/05/14","110.154","4race1"
"34","Tofik","06/04/18","149.958","4race1"
"35","rav","11/05/14","151.878","4race1"
"36","David","20/01/19","158.874","4race1"
"1","prd","15/01/19","33.198","4race2"
"2","Lofas","30/01/16","33.316","4race2"
"3","Goblin","25/01/16","33.559","4race2"
"4","n00k!e","12/05/14","33.930","4race2"
"5","KroPP","12/05/14","34.255","4race2"
"6","ds.ads","30/01/16","34.896","4race2"
"7","4Bidden","12/05/14","36.119","4race2"
"8","ace","05/02/16","36.932","4race2"
"9","yogurt","12/05/14","37.020","4race2"
"10","DRK","12/05/14","38.078","4race2"
"11","_PLAY_","30/10/19","38.604","4race2"
"12","maq","15/10/15","39.052","4race2"
"13","masta","13/05/14","39.357","4race2"
"14","[3M.ROSS]","17/06/14","39.819","4race2"
"15","}}Wetarded{{","05/02/16","40.202","4race2"
"16","ins","18/11/17","40.521","4race2"
"17","nbc.shadow_no","05/02/16","41.136","4race2"
"18","mule_0wnz","30/01/16","41.137","4race2"
"19","Empire","08/11/14","41.610","4race2"
"20","{G}oo{F}","13/10/15","42.426","4race2"
"21","^WhIzArD^","12/05/14","43.321","4race2"
"22","CodeBlack","12/05/14","44.100","4race2"
"23","Casper","05/02/16","44.297","4race2"
"24","bossmies","13/01/19","49.639","4race2"
"25","ex","12/05/14","50.078","4race2"
"26","Castro","13/05/14","50.240","4race2"
"27","Barry_Allen","01/01/19","50.373","4race2"
"28","zerosignal","09/11/17","51.739","4race2"
"29","Rambler","30/04/17","55.755","4race2"
"30","75400379","15/12/18","63.441","4race2"
"31","cka3ka","13/10/15","67.233","4race2"
"1","Goblin","31/10/19","18.610","4race3"
"2","Killa","01/12/18","18.611","4race3"
"3","n00k!e","22/04/15","18.649","4race3"
"4","Castro","25/05/14","18.709","4race3"
"5","prd","21/10/17","18.730","4race3"
"6","iCyclical","23/09/17","18.738","4race3"
"7","ace","11/02/19","18.829","4race3"
"8","KroPP","25/05/14","18.900","4race3"
"9","Zod","25/09/17","18.908","4race3"
"10","Beepbeep","31/10/19","18.910","4race3"
"11","Idaho","14/05/19","19.052","4race3"
"12","APKIS","19/02/15","19.063","4race3"
"13","ins","25/09/17","19.203","4race3"
"14","Nephi","28/05/14","19.233","4race3"
"15","zerosignal","21/10/17","19.240","4race3"
"16","greedisgood210","11/02/19","19.241","4race3"
"17","_PLAY_","11/01/16","19.273","4race3"
"18","4Bidden","24/05/14","19.279","4race3"
"19","Casper","19/10/14","19.315","4race3"
"20","}}Wetarded{{","05/10/17","19.325","4race3"
"21","GreenJumper","01/09/17","19.368","4race3"
"22","bossmies","08/03/19","19.392","4race3"
"23","Barry_Allen","13/01/19","19.426","4race3"
"24","75400379","23/11/17","19.469","4race3"
"25","SBL","24/05/14","19.477","4race3"
"26","fish","23/09/17","19.568","4race3"
"27","a2ha","25/02/16","19.569","4race3"
"28","Rambler","18/07/18","19.609","4race3"
"29","maq","11/02/19","20.060","4race3"
"30","masta","25/05/14","24.060","4race3"
"31","Tofik","25/03/19","24.170","4race3"
"32","Empire","19/10/14","26.326","4race3"
"1","n00k!e","28/05/14","50.814","4race4"
"2","KroPP","25/05/14","54.203","4race4"
"3","ace","07/05/17","55.017","4race4"
"4","Castro","27/05/14","56.996","4race4"
"5","4Bidden","25/05/14","57.201","4race4"
"6","prd","31/01/16","58.381","4race4"
"7","RoN!N","01/07/14","59.108","4race4"
"8","DRK","01/07/14","61.470","4race4"
"9","[3M.ROSS]","01/07/14","61.613","4race4"
"10","Nephi","28/05/14","66.365","4race4"
"11","bossmies","04/10/19","66.452","4race4"
"12","Mehis","11/04/19","72.521","4race4"
"13","_PLAY_","31/01/16","73.213","4race4"
"14","Nubcake","25/08/15","74.192","4race4"
"15","zerosignal","20/11/17","74.436","4race4"
"16","Empire","08/11/14","77.731","4race4"
"17","quazilin","28/05/14","80.864","4race4"
"18","}}Wetarded{{","29/03/16","81.695","4race4"
"19","Voety","25/05/14","87.566","4race4"
"20","masta","28/05/14","88.498","4race4"
"21","baknd","25/05/14","91.436","4race4"
"22","Boru","28/05/14","93.107","4race4"
"23","75400379","24/04/17","96.091","4race4"
"24","^WhIzArD^","05/05/16","114.671","4race4"
"25","nbc.shadow_no","29/03/16","118.474","4race4"
"26","Scorpion","06/06/14","146.861","4race4"
"27","c12","28/05/14","150.625","4race4"
"28","Barry_Allen","13/01/19","240.814","4race4"
"29","ins","20/11/17","241.172","4race4"
"1","n00k!e","25/05/14","40.650","4race5"
"2","santher","18/02/16","42.807","4race5"
"3","Goblin","24/05/14","43.687","4race5"
"4","ziomek","19/12/19","43.915","4race5"
"5","ace","18/02/16","44.832","4race5"
"6","[3M.ROSS]","20/04/15","47.062","4race5"
"7","Castro","28/05/14","47.150","4race5"
"8","zerosignal","24/01/19","50.019","4race5"
"9","CodeBlack","25/05/14","50.776","4race5"
"10","sh@dow","04/10/17","53.550","4race5"
"11","quazilin","04/10/17","54.484","4race5"
"12","David","01/04/15","55.231","4race5"
"13","dnb","04/10/17","55.975","4race5"
"14","RoN!N","04/06/14","57.116","4race5"
"15","_PLAY_","18/02/16","57.130","4race5"
"16","bossmies","13/01/19","58.569","4race5"
"17","ins","25/12/17","58.993","4race5"
"18","Rambler","03/04/19","62.314","4race5"
"19","Cleaner","04/10/17","64.691","4race5"
"20","^WhIzArD^","18/02/16","65.128","4race5"
"21","baknd","24/05/14","65.227","4race5"
"22","metzger","24/05/14","67.267","4race5"
"23","ToxicMonkey^MZC","05/03/17","69.804","4race5"
"24","masta","28/05/14","74.270","4race5"
"25","Empire","08/11/14","74.464","4race5"
"26","cka3ka","09/01/15","89.381","4race5"
"27","}}Wetarded{{","15/08/17","89.761","4race5"
"28","maq","20/04/15","95.434","4race5"
"29","Mako","04/10/17","111.700","4race5"
"30","75400379","13/12/18","122.426","4race5"
"31","'OrangeTea'","03/04/19","130.331","4race5"
"32","Barry_Allen","13/01/19","155.703","4race5"
"1","KroPP","25/05/14","56.740","4race6"
"2","ace","04/03/16","60.973","4race6"
"3","yogurt","06/11/16","62.740","4race6"
"4","n00k!e","24/05/14","65.071","4race6"
"5","zerosignal","17/06/18","67.556","4race6"
"6","Castro","25/08/15","67.900","4race6"
"7","Beepbeep","17/06/18","69.265","4race6"
"8","APKIS","14/10/17","74.100","4race6"
"9","ins","25/12/17","74.510","4race6"
"10","}}Wetarded{{","14/10/17","74.964","4race6"
"11","prd","09/09/16","75.313","4race6"
"12","{G}oo{F}","04/03/16","76.180","4race6"
"13","DM","04/03/16","77.804","4race6"
"14","RoN!N","25/05/14","80.177","4race6"
"15","[3M.ROSS]","24/05/14","81.411","4race6"
"16","Nubcake","25/08/15","82.257","4race6"
"17","mordo","13/11/16","82.866","4race6"
"18","cr33pz","04/06/14","84.764","4race6"
"19","SBL","24/05/14","87.835","4race6"
"20","neoxotb","25/12/17","89.596","4race6"
"21","the_FRESH_k1d","08/07/17","90.000","4race6"
"22","masta","28/05/14","93.033","4race6"
"23","a2ha","17/10/15","101.850","4race6"
"24","fish","17/10/15","103.486","4race6"
"25","Empire","08/11/14","106.631","4race6"
"26","_PLAY_","20/11/18","107.123","4race6"
"27","XtraGhost","08/10/18","112.019","4race6"
"28","Rambler","13/02/17","130.376","4race6"
"29","CodeBlack","05/06/14","132.353","4race6"
"30","baknd","24/05/14","136.796","4race6"
"31","heat_me.Jr","24/05/14","158.678","4race6"
"32","Voety","04/06/14","158.737","4race6"
"33","ToxicMonkey^MZC","08/07/17","160.160","4race6"
"34","PRO-kypop","06/11/16","167.425","4race6"
"35","greenz","05/02/16","169.251","4race6"
"36","randy","17/10/15","185.836","4race6"
"37","dnb","25/12/17","207.873","4race6"
"38","nbc.shadow_no","23/07/16","217.166","4race6"
"39","maq","25/08/15","218.756","4race6"
"40","cka3ka","05/06/14","233.064","4race6"
"41","Barry_Allen","15/06/19","242.178","4race6"
"42","Valuutta","08/03/15","260.232","4race6"
"43","rav","24/05/14","275.941","4race6"
"44","Plajjump","17/02/15","278.644","4race6"
"45","Julfisk","30/07/19","350.736","4race6"
"46","ne_pizdi","26/04/19","631.391","4race6"
"47","Gusto","04/03/16","700.246","4race6"
"48","kw4snY","25/08/15","720.035","4race6"
"1","Goblin","10/09/17","45.378","4race7"
"2","prd","10/09/17","45.611","4race7"
"3","Killa","17/01/19","45.899","4race7"
"4","n00k!e","27/05/14","46.541","4race7"
"5","ace","09/09/17","47.172","4race7"
"6","DRK","27/05/14","48.315","4race7"
"7","neoxotb","17/01/19","48.327","4race7"
"8","santher","04/02/16","48.750","4race7"
"9","Casper","04/02/16","49.047","4race7"
"10","yogurt","13/08/16","49.331","4race7"
"11","Castro","28/05/14","49.401","4race7"
"12","zerosignal","17/01/19","50.245","4race7"
"13","}}Wetarded{{","04/02/16","50.634","4race7"
"14","75400379","01/01/17","51.025","4race7"
"15","[3M.ROSS]","27/05/14","51.427","4race7"
"16","RoN!N","27/05/14","52.228","4race7"
"17","Nephi","28/05/14","52.310","4race7"
"18","GreenJumper","18/10/14","52.531","4race7"
"19","theloneranger","04/06/14","52.570","4race7"
"20","Beepbeep","05/03/18","52.735","4race7"
"21","cr33pz","18/10/14","53.720","4race7"
"22","bossmies","08/03/19","53.845","4race7"
"23","CodeBlack","28/05/14","55.448","4race7"
"24","Idaho","11/12/15","58.123","4race7"
"25","Barry_Allen","17/01/19","58.580","4race7"
"26","Kr3w","04/02/16","59.611","4race7"
"27","ins","09/09/17","60.884","4race7"
"28","nbc.shadow_no","09/09/17","61.068","4race7"
"29","randy","27/05/14","61.366","4race7"
"30","Empire","18/10/14","62.271","4race7"
"31","Qub","17/01/19","64.867","4race7"
"32","masta","28/05/14","65.547","4race7"
"33","^WhIzArD^","05/09/15","68.802","4race7"
"34","ToxicMonkey^MZC","27/05/14","70.159","4race7"
"35","Mako","10/09/17","92.052","4race7"
"36","quazilin","27/05/14","98.399","4race7"
"1","Killa","07/09/19","37.002","4race8"
"2","Castro","16/07/15","38.264","4race8"
"3","ace","05/01/18","38.343","4race8"
"4","APKIS","15/07/15","40.259","4race8"
"5","ziomek","03/09/19","44.443","4race8"
"6","Casper","07/04/15","47.183","4race8"
"7","theloneranger","04/06/14","47.190","4race8"
"8","4Bidden","28/05/14","47.536","4race8"
"9","[3M.ROSS]","04/06/14","48.136","4race8"
"10","Mehis","07/09/19","51.211","4race8"
"11","GreenJumper","28/05/14","51.808","4race8"
"12","Empire","08/11/14","52.948","4race8"
"13","Boru","28/05/14","53.641","4race8"
"14","ins","20/12/17","53.699","4race8"
"15","masta","16/06/18","54.275","4race8"
"16","Kr3w","29/12/15","55.287","4race8"
"17","Caboom","05/01/18","55.570","4race8"
"18","_PLAY_","07/09/19","56.142","4race8"
"19","shabbatai","03/09/19","56.192","4race8"
"20","^WhIzArD^","15/07/15","57.327","4race8"
"21","zerosignal","20/12/17","57.367","4race8"
"22","randy","02/06/14","64.028","4race8"
"23","maq","15/07/15","67.670","4race8"
"24","Direktor","03/03/19","72.176","4race8"
"25","CodeBlack","29/12/15","73.486","4race8"
"26","cka3ka","28/12/14","79.238","4race8"
"27","bossmies","13/09/19","90.255","4race8"
"28","ToxicMonkey^MZC","29/12/15","112.098","4race8"
"29","Valuutta","07/04/15","115.462","4race8"
"30","}}Wetarded{{","18/12/16","120.983","4race8"
"1","n00k!e","16/11/14","31.179","4race9"
"2","Killa","08/03/18","31.377","4race9"
"3","prd","09/09/16","34.070","4race9"
"4","mule_0wnz","05/03/18","34.717","4race9"
"5","Beepbeep","08/03/18","39.819","4race9"
"6","zerosignal","07/03/18","67.725","4race9"
"1","Lofas","02/12/14","10.361","5secmap"
"2","APKIS","01/12/14","10.419","5secmap"
"3","Goblin","30/06/19","10.450","5secmap"
"4","prd","14/08/15","10.618","5secmap"
"5","Tig","07/07/12","10.644","5secmap"
"6","santher","09/09/12","10.714","5secmap"
"7","Killa","30/06/19","10.746","5secmap"
"8","snake","22/06/12","10.765","5secmap"
"9","Casper","30/11/14","10.784","5secmap"
"10","GreenJumper","04/12/14","10.823","5secmap"
"11","g0rky","01/07/12","10.864","5secmap"
"12","ziomek","30/06/19","10.914","5secmap"
"13","Castro","02/01/16","10.959","5secmap"
"14","ds.ads","09/09/12","11.026","5secmap"
"15","yogurt","13/12/13","11.315","5secmap"
"16","bossmies","08/03/19","11.355","5secmap"
"17","[3M.ROSS]","03/09/14","11.432","5secmap"
"18","draxi","21/10/12","11.683","5secmap"
"19","car^^","14/08/15","11.769","5secmap"
"20","quazilin","18/06/13","11.778","5secmap"
"21","_PLAY_","18/06/13","11.951","5secmap"
"22","EnZ","16/06/12","11.957","5secmap"
"23","PRO-kypop","03/09/14","11.969","5secmap"
"24","Int0xiKated","21/10/12","12.020","5secmap"
"25","buzt3r","11/08/16","12.052","5secmap"
"26","'OrangeTea'","24/01/13","12.109","5secmap"
"27","metzger","11/05/14","12.153","5secmap"
"28","cr33pz","21/10/12","12.262","5secmap"
"29","CodeBlack","22/04/15","12.292","5secmap"
"30","fish","18/06/13","12.297","5secmap"
"31","Rambler","16/01/17","12.358","5secmap"
"32","Direktor","26/10/18","12.413","5secmap"
"33","Sanja","21/10/12","12.423","5secmap"
"34","deadfroggy","05/05/15","12.465","5secmap"
"35","diaa","28/12/13","12.493","5secmap"
"36","leviathan","26/12/18","12.560","5secmap"
"37","nbc.shadow_no","02/01/16","12.563","5secmap"
"38","rav","02/04/13","12.587","5secmap"
"39","pampalini","03/09/14","12.714","5secmap"
"40","baknd","09/09/12","12.727","5secmap"
"41","deleteme_45656","28/12/13","12.734","5secmap"
