pos,name,time,map,first,perc_from_first
5,}}Wetarded{{,20.344,stubbsyjump5,18.066,11.20%
6,Nephi,20.993,stubbsyjump5,18.066,13.94%
7,slugsk!e,22.222,stubbsyjump5,18.066,18.70%
8,Cleaner,25.132,stubbsyjump5,18.066,28.12%
9,quazilin,25.911,stubbsyjump5,18.066,30.28%
10,zerosignal,25.915,stubbsyjump5,18.066,30.29%
11,fish,26.244,stubbsyjump5,18.066,31.16%
12,dnb,26.825,stubbsyjump5,18.066,32.65%
13,_PLAY_,26.948,stubbsyjump5,18.066,32.96%
14,nbc.shadow_no,28.2,stubbsyjump5,18.066,35.94%
15,Direktor,29.462,stubbsyjump5,18.066,38.68%
16,ToxicMonkey^MZC,30.274,stubbsyjump5,18.066,40.33%
17,AK-47,31.252,stubbsyjump5,18.066,42.19%
18,Int0xiKated,31.482,stubbsyjump5,18.066,42.61%
19,[3M.ROSS],32.315,stubbsyjump5,18.066,44.09%
20,CreePy^,33.515,stubbsyjump5,18.066,46.10%
21,Boru,35.808,stubbsyjump5,18.066,49.55%
22,cka3ka,36.166,stubbsyjump5,18.066,50.05%
23,PRO-kypop,37.262,stubbsyjump5,18.066,51.52%
24,Turbo,38.266,stubbsyjump5,18.066,52.79%
25,ins,40.061,stubbsyjump5,18.066,54.90%
26,Voety,49.34,stubbsyjump5,18.066,63.38%
27,-TheBest-,51.683,stubbsyjump5,18.066,65.04%
28,metzger,54.737,stubbsyjump5,18.066,66.99%
29,Ceth,65.543,stubbsyjump5,18.066,72.44%
30,75400379,72.016,stubbsyjump5,18.066,74.91%
1,APKIS,16.092,stubbsyjump6,16.092,0.00%
2,KroPP,17.194,stubbsyjump6,16.092,6.41%
3,sh@dow,17.797,stubbsyjump6,16.092,9.58%
4,ace,18.672,stubbsyjump6,16.092,13.82%
5,a2ha,19.773,stubbsyjump6,16.092,18.62%
6,Idaho,20.404,stubbsyjump6,16.092,21.13%
7,maq,21.029,stubbsyjump6,16.092,23.48%
8,}}Wetarded{{,21.828,stubbsyjump6,16.092,26.28%
9,Kr3w,21.997,stubbsyjump6,16.092,26.84%
10,_PLAY_,22.118,stubbsyjump6,16.092,27.24%
11,'OrangeTea',23.24,stubbsyjump6,16.092,30.76%
12,UniBG,23.389,stubbsyjump6,16.092,31.20%
13,quazilin,24.673,stubbsyjump6,16.092,34.78%
14,[3M.ROSS],25.196,stubbsyjump6,16.092,36.13%
15,PRO-kypop,25.792,stubbsyjump6,16.092,37.61%
16,StardusT,28.1,stubbsyjump6,16.092,42.73%
17,ricebiscuit,31.659,stubbsyjump6,16.092,49.17%
18,nbc.shadow_no,33.474,stubbsyjump6,16.092,51.93%
19,fish,39.487,stubbsyjump6,16.092,59.25%
20,Cleaner,39.649,stubbsyjump6,16.092,59.41%
21,4Bidden,40.199,stubbsyjump6,16.092,59.97%
22,Rambler,43.978,stubbsyjump6,16.092,63.41%
23,75400379,50.043,stubbsyjump6,16.092,67.84%
24,zerosignal,122.234,stubbsyjump6,16.092,86.84%
25,^WhIzArD^,133.796,stubbsyjump6,16.092,87.97%
26,Wolfeh,261.155,stubbsyjump6,16.092,93.84%
1,Goblin,32.219,stubbsyjump7,32.219,0.00%
2,Lofas,37.81,stubbsyjump7,32.219,14.79%
3,fish,43.2,stubbsyjump7,32.219,25.42%
4,zerosignal,44,stubbsyjump7,32.219,26.78%
5,[3M.ROSS],45.362,stubbsyjump7,32.219,28.97%
6,Castro,48.065,stubbsyjump7,32.219,32.97%
7,GreenJumper,49.327,stubbsyjump7,32.219,34.68%
8,Tig,52.422,stubbsyjump7,32.219,38.54%
9,}}Wetarded{{,53.089,stubbsyjump7,32.219,39.31%
10,Beepbeep,53.606,stubbsyjump7,32.219,39.90%
11,'OrangeTea',59.192,stubbsyjump7,32.219,45.57%
12,cr33pz,60.379,stubbsyjump7,32.219,46.64%
13,nbc.shadow_no,60.642,stubbsyjump7,32.219,46.87%
14,75400379,61.366,stubbsyjump7,32.219,47.50%
15,Rambler,69.053,stubbsyjump7,32.219,53.34%
16,Kr3w,74.005,stubbsyjump7,32.219,56.46%
17,_PLAY_,78.21,stubbsyjump7,32.219,58.80%
18,Barry_Allen,83.569,stubbsyjump7,32.219,61.45%
19,cka3ka,83.632,stubbsyjump7,32.219,61.48%
20,StardusT,87.199,stubbsyjump7,32.219,63.05%
21,shpongle,89.697,stubbsyjump7,32.219,64.08%
22,Nightfall,94.337,stubbsyjump7,32.219,65.85%
23,ins,118.093,stubbsyjump7,32.219,72.72%
24,ToxicMonkey^MZC,152.377,stubbsyjump7,32.219,78.86%
25,4Bidden,267.933,stubbsyjump7,32.219,87.97%
1,prd,32.294,stubbsyjump8,32.294,0.00%
2,n00k!e,33.027,stubbsyjump8,32.294,2.22%
3,pannu,34.769,stubbsyjump8,32.294,7.12%
4,Stoner,35.634,stubbsyjump8,32.294,9.37%
5,a2ha,35.948,stubbsyjump8,32.294,10.16%
6,ace,35.957,stubbsyjump8,32.294,10.19%
7,Direktor,36.18,stubbsyjump8,32.294,10.74%
8,RoN!N,36.211,stubbsyjump8,32.294,10.82%
9,}}Wetarded{{,37.312,stubbsyjump8,32.294,13.45%
10,[3M.ROSS],37.353,stubbsyjump8,32.294,13.54%
11,fish,37.419,stubbsyjump8,32.294,13.70%
12,XtraGhost,37.754,stubbsyjump8,32.294,14.46%
13,Kr3w,37.93,stubbsyjump8,32.294,14.86%
14,sh@dow,38.211,stubbsyjump8,32.294,15.49%
15,mule_0wnz,38.409,stubbsyjump8,32.294,15.92%
16,Casper,38.96,stubbsyjump8,32.294,17.11%
17,Rambler,39.02,stubbsyjump8,32.294,17.24%
18,slugsk!e,40.597,stubbsyjump8,32.294,20.45%
19,Caboom,43.646,stubbsyjump8,32.294,26.01%
20,mordo,43.733,stubbsyjump8,32.294,26.16%
21,zerosignal,45.458,stubbsyjump8,32.294,28.96%
22,quazilin,45.574,stubbsyjump8,32.294,29.14%
23,{G}oo{F},48.481,stubbsyjump8,32.294,33.39%
24,Idaho,51.223,stubbsyjump8,32.294,36.95%
25,_PLAY_,55.706,stubbsyjump8,32.294,42.03%
26,75400379,59.089,stubbsyjump8,32.294,45.35%
27,ToxicMonkey^MZC,62.217,stubbsyjump8,32.294,48.09%
28,EniX,63.547,stubbsyjump8,32.294,49.18%
29,ins,66.5,stubbsyjump8,32.294,51.44%
30,nbc.shadow_no,66.793,stubbsyjump8,32.294,51.65%
31,Scorpion,68.3,stubbsyjump8,32.294,52.72%
32,4Bidden,68.386,stubbsyjump8,32.294,52.78%
33,Nightfall,69.796,stubbsyjump8,32.294,53.73%
34,Johnson,74.389,stubbsyjump8,32.294,56.59%
35,PRO-kypop,76.223,stubbsyjump8,32.294,57.63%
36,Turbo,84.228,stubbsyjump8,32.294,61.66%
37,Mazas,98.886,stubbsyjump8,32.294,67.34%
38,Tofik,102.211,stubbsyjump8,32.294,68.40%
39,Azn,144.163,stubbsyjump8,32.294,77.60%
1,KroPP,40.63,stubbsyjump9,40.63,0.00%
2,n00k!e,41.118,stubbsyjump9,40.63,1.19%
3,Beepbeep,61.727,stubbsyjump9,40.63,34.18%
4,neoxotb,77.275,stubbsyjump9,40.63,47.42%
5,zerosignal,78.808,stubbsyjump9,40.63,48.44%
6,a2ha,84.997,stubbsyjump9,40.63,52.20%
7,75400379,95.664,stubbsyjump9,40.63,57.53%
8,fish,108.989,stubbsyjump9,40.63,62.72%
9,maq,118.52,stubbsyjump9,40.63,65.72%
10,bossmies,121.15,stubbsyjump9,40.63,66.46%
11,4Bidden,130.498,stubbsyjump9,40.63,68.87%
12,}}Wetarded{{,137.702,stubbsyjump9,40.63,70.49%
13,quazilin,261.796,stubbsyjump9,40.63,84.48%
14,nbc.shadow_no,309.219,stubbsyjump9,40.63,86.86%
1,KroPP,26.921,stubbsyjumpvendm2,26.921,0.00%
2,Killa,26.987,stubbsyjumpvendm2,26.921,0.24%
3,Lofas,30.518,stubbsyjumpvendm2,26.921,11.79%
4,RoN!N,30.665,stubbsyjumpvendm2,26.921,12.21%
5,APKIS,31.164,stubbsyjumpvendm2,26.921,13.62%
6,Rambler,33.599,stubbsyjumpvendm2,26.921,19.88%
7,:pP:Izanag,33.63,stubbsyjumpvendm2,26.921,19.95%
8,zerosignal,48.197,stubbsyjumpvendm2,26.921,44.14%
9,ace,50.982,stubbsyjumpvendm2,26.921,47.20%
10,Den4ik,63.868,stubbsyjumpvendm2,26.921,57.85%
11,nbc.shadow_no,66.533,stubbsyjumpvendm2,26.921,59.54%
12,Castro,86.927,stubbsyjumpvendm2,26.921,69.03%
13,75400379,122.367,stubbsyjumpvendm2,26.921,78.00%
14,Polish_boy,126.879,stubbsyjumpvendm2,26.921,78.78%
15,}}Wetarded{{,127.297,stubbsyjumpvendm2,26.921,78.85%
1,prd,32.154,talljump,32.154,0.00%
2,[3M.ROSS],40.683,talljump,32.154,20.96%
3,}}Wetarded{{,41.015,talljump,32.154,21.60%
4,Rambler,42.732,talljump,32.154,24.75%
5,Barry_Allen,46.547,talljump,32.154,30.92%
6,4Bidden,47.755,talljump,32.154,32.67%
7,zerosignal,48.621,talljump,32.154,33.87%
8,75400379,50.564,talljump,32.154,36.41%
9,masta,53.975,talljump,32.154,40.43%
10,^WhIzArD^,64.376,talljump,32.154,50.05%
11,nbc.shadow_no,81.785,talljump,32.154,60.68%
1,Killa,14.917,talljump2,14.917,0.00%
2,yogurt,15.18,talljump2,14.917,1.73%
3,prd,15.434,talljump2,14.917,3.35%
4,Zod,15.906,talljump2,14.917,6.22%
5,}}Wetarded{{,16.797,talljump2,14.917,11.19%
6,^WhIzArD^,17.17,talljump2,14.917,13.12%
7,Idaho,17.793,talljump2,14.917,16.16%
8,fish,17.81,talljump2,14.917,16.24%
9,Rambler,18.276,talljump2,14.917,18.38%
10,Nephi,18.482,talljump2,14.917,19.29%
11,mordo,18.547,talljump2,14.917,19.57%
12,Cleaner,19.678,talljump2,14.917,24.19%
13,masta,20.67,talljump2,14.917,27.83%
14,EnZ,20.804,talljump2,14.917,28.30%
15,75400379,20.956,talljump2,14.917,28.82%
16,g0rky,21.625,talljump2,14.917,31.02%
17,Castro,27.146,talljump2,14.917,45.05%
18,nbc.shadow_no,27.635,talljump2,14.917,46.02%
19,[3M.ROSS],27.727,talljump2,14.917,46.20%
20,zerosignal,40.216,talljump2,14.917,62.91%
1,yogurt,19.434,talljump3,19.434,0.00%
2,APKIS,21.652,talljump3,19.434,10.24%
3,ds.ads,22.101,talljump3,19.434,12.07%
4,Cleaner,24.21,talljump3,19.434,19.73%
5,Caboom,25.553,talljump3,19.434,23.95%
6,XtraGhost,27.244,talljump3,19.434,28.67%
7,ace,27.568,talljump3,19.434,29.51%
8,zerosignal,32.094,talljump3,19.434,39.45%
9,}}Wetarded{{,32.349,talljump3,19.434,39.92%
10,[3M.ROSS],32.491,talljump3,19.434,40.19%
11,nbc.shadow_no,39.834,talljump3,19.434,51.21%
12,maq,41.172,talljump3,19.434,52.80%
13,75400379,42.896,talljump3,19.434,54.70%
14,^WhIzArD^,44.54,talljump3,19.434,56.37%
15,Rambler,45.915,talljump3,19.434,57.67%
16,Kr3w,129.038,talljump3,19.434,84.94%
1,Killa,14.145,talljump4,14.145,0.00%
2,APKIS,14.272,talljump4,14.145,0.89%
3,[3M.ROSS],14.889,talljump4,14.145,5.00%
4,GreenJumper,15.168,talljump4,14.145,6.74%
5,fish,15.204,talljump4,14.145,6.97%
6,Stoner,15.342,talljump4,14.145,7.80%
7,Nephi,15.997,talljump4,14.145,11.58%
8,Casper,16.212,talljump4,14.145,12.75%
9,zerosignal,16.72,talljump4,14.145,15.40%
10,quazilin,16.978,talljump4,14.145,16.69%
11,ace,17.163,talljump4,14.145,17.58%
12,g0rky,17.204,talljump4,14.145,17.78%
13,cr33pz,17.384,talljump4,14.145,18.63%
14,&lt;&gt;,17.428,talljump4,14.145,18.84%
15,^WhIzArD^,18.135,talljump4,14.145,22.00%
16,_PLAY_,18.282,talljump4,14.145,22.63%
17,'OrangeTea',19.181,talljump4,14.145,26.26%
18,kNoC,19.462,talljump4,14.145,27.32%
19,Castro,20.26,talljump4,14.145,30.18%
20,Idaho,21.125,talljump4,14.145,33.04%
21,ins,21.628,talljump4,14.145,34.60%
22,a2ha,23.494,talljump4,14.145,39.79%
23,PRO-kypop,24.217,talljump4,14.145,41.59%
24,Tofik,24.344,talljump4,14.145,41.90%
25,mordo,25.715,talljump4,14.145,44.99%
26,heat_me.Jr,28.215,talljump4,14.145,49.87%
27,cletus,28.442,talljump4,14.145,50.27%
28,shpongle,28.585,talljump4,14.145,50.52%
29,Rambler,30.483,talljump4,14.145,53.60%
30,metzger,30.55,talljump4,14.145,53.70%
31,Cleaner,31.167,talljump4,14.145,54.62%
32,}}Wetarded{{,31.75,talljump4,14.145,55.45%
33,75400379,32.399,talljump4,14.145,56.34%
34,nbc.shadow_no,32.688,talljump4,14.145,56.73%
35,baknd,35.674,talljump4,14.145,60.35%
36,ToxicMonkey^MZC,50.636,talljump4,14.145,72.07%
37,cka3ka,51.987,talljump4,14.145,72.79%
1,prd,15.197,talljump6,15.197,0.00%
2,APKIS,15.415,talljump6,15.197,1.41%
3,g0rky,16.4,talljump6,15.197,7.34%
4,yogurt,16.968,talljump6,15.197,10.44%
5,DRK,17.933,talljump6,15.197,15.26%
6,fish,18.319,talljump6,15.197,17.04%
7,[3M.ROSS],18.329,talljump6,15.197,17.09%
8,Beepbeep,18.609,talljump6,15.197,18.34%
9,metzger,19.062,talljump6,15.197,20.28%
10,Cleaner,19.092,talljump6,15.197,20.40%
11,ds.ads,19.273,talljump6,15.197,21.15%
12,_PLAY_,19.551,talljump6,15.197,22.27%
13,Nubcake,19.962,talljump6,15.197,23.87%
14,Direktor,20.947,talljump6,15.197,27.45%
15,[TURD]BURGER,22.369,talljump6,15.197,32.06%
16,Rambler,23.978,talljump6,15.197,36.62%
17,'OrangeTea',25.081,talljump6,15.197,39.41%
18,shpongle,25.759,talljump6,15.197,41.00%
19,^WhIzArD^,27.223,talljump6,15.197,44.18%
20,zerosignal,30.181,talljump6,15.197,49.65%
21,Nightfall,30.616,talljump6,15.197,50.36%
22,DM,33.204,talljump6,15.197,54.23%
23,PRO-kypop,43.639,talljump6,15.197,65.18%
24,}}Wetarded{{,49.683,talljump6,15.197,69.41%
25,Gusto,53.365,talljump6,15.197,71.52%
1,Castro,36.91,tdjump1,36.91,0.00%
2,[3M.ROSS],37.543,tdjump1,36.91,1.69%
3,Rambler,47.106,tdjump1,36.91,21.64%
4,Lofas,48.005,tdjump1,36.91,23.11%
5,masta,81.263,tdjump1,36.91,54.58%
6,}}Wetarded{{,83.759,tdjump1,36.91,55.93%
7,75400379,101.638,tdjump1,36.91,63.68%
8,ins,148.821,tdjump1,36.91,75.20%
9,nbc.shadow_no,158.073,tdjump1,36.91,76.65%
10,^WhIzArD^,171.411,tdjump1,36.91,78.47%
11,PRO-kypop,180.116,tdjump1,36.91,79.51%
12,buzt3r,211.546,tdjump1,36.91,82.55%
13,zerosignal,252.251,tdjump1,36.91,85.37%
14,_PLAY_,256.856,tdjump1,36.91,85.63%
15,Ceth,718.994,tdjump1,36.91,94.87%
1,Lofas,47.801,teh16f,47.801,0.00%
2,rl,53.447,teh16f,47.801,10.56%
3,Castro,57.726,teh16f,47.801,17.19%
4,[3M.ROSS],58.066,teh16f,47.801,17.68%
5,StardusT,61.981,teh16f,47.801,22.88%
6,Sanja,62.859,teh16f,47.801,23.96%
7,Nubcake,72.686,teh16f,47.801,34.24%
8,}}Wetarded{{,73.458,teh16f,47.801,34.93%
9,_PLAY_,85.746,teh16f,47.801,44.25%
10,^WhIzArD^,94.967,teh16f,47.801,49.67%
11,zerosignal,95.348,teh16f,47.801,49.87%
12,75400379,116.887,teh16f,47.801,59.10%
13,ins,119.753,teh16f,47.801,60.08%
1,Killa,20.514,tehgrassrace,20.514,0.00%
2,Castro,20.645,tehgrassrace,20.514,0.63%
3,prd,20.715,tehgrassrace,20.514,0.97%
4,Lofas,20.78,tehgrassrace,20.514,1.28%
5,KroPP,20.787,tehgrassrace,20.514,1.31%
6,ace,21.17,tehgrassrace,20.514,3.10%
7,APKIS,21.353,tehgrassrace,20.514,3.93%
8,Nubcake,21.396,tehgrassrace,20.514,4.12%
9,a2ha,21.401,tehgrassrace,20.514,4.14%
10,ToRc}{,21.402,tehgrassrace,20.514,4.15%
11,yogurt,21.684,tehgrassrace,20.514,5.40%
12,_PLAY_,21.721,tehgrassrace,20.514,5.56%
13,Idaho,21.836,tehgrassrace,20.514,6.05%
14,g0rky,21.92,tehgrassrace,20.514,6.41%
15,ruda,22.152,tehgrassrace,20.514,7.39%
16,kNoC,22.203,tehgrassrace,20.514,7.61%
17,{G}oo{F},22.3,tehgrassrace,20.514,8.01%
18,glide^,22.334,tehgrassrace,20.514,8.15%
19,Beepbeep,22.335,tehgrassrace,20.514,8.15%
20,[3M.ROSS],22.343,tehgrassrace,20.514,8.19%
21,leviathan,22.466,tehgrassrace,20.514,8.69%
22,quazilin,22.588,tehgrassrace,20.514,9.18%
23,Cr4zy,22.597,tehgrassrace,20.514,9.22%
24,maq,22.617,tehgrassrace,20.514,9.30%
25,Voety,22.645,tehgrassrace,20.514,9.41%
26,step,22.713,tehgrassrace,20.514,9.68%
27,GreenJumper,22.716,tehgrassrace,20.514,9.69%
28,Valuutta,22.724,tehgrassrace,20.514,9.73%
29,zerosignal,22.836,tehgrassrace,20.514,10.17%
30,}}Wetarded{{,22.848,tehgrassrace,20.514,10.22%
31,Squaah,22.896,tehgrassrace,20.514,10.40%
32,deadfroggy,22.905,tehgrassrace,20.514,10.44%
33,[TURD]BURGER,22.954,tehgrassrace,20.514,10.63%
34,Tig,22.98,tehgrassrace,20.514,10.73%
35,nbc.shadow_no,22.998,tehgrassrace,20.514,10.80%
36,the_FRESH_k1d,23.048,tehgrassrace,20.514,10.99%
37,Rambler,23.059,tehgrassrace,20.514,11.04%
38,DM,23.166,tehgrassrace,20.514,11.45%
39,'OrangeTea',23.169,tehgrassrace,20.514,11.46%
40,fish,23.239,tehgrassrace,20.514,11.73%
41,Bless,23.288,tehgrassrace,20.514,11.91%
42,Kr3w,23.367,tehgrassrace,20.514,12.21%
43,Plajjump,23.38,tehgrassrace,20.514,12.26%
44,EnZ,23.384,tehgrassrace,20.514,12.27%
45,XtraGhost,23.533,tehgrassrace,20.514,12.83%
46,NLO,23.559,tehgrassrace,20.514,12.92%
47,cka3ka,23.576,tehgrassrace,20.514,12.99%
48,ledneT,23.771,tehgrassrace,20.514,13.70%
49,heat_me.Jr,23.877,tehgrassrace,20.514,14.08%
50,h1,23.894,tehgrassrace,20.514,14.15%
51,^WhIzArD^,23.932,tehgrassrace,20.514,14.28%
52,75400379,23.981,tehgrassrace,20.514,14.46%
53,ins,24.182,tehgrassrace,20.514,15.17%
54,nida_int,24.46,tehgrassrace,20.514,16.13%
55,baknd,24.478,tehgrassrace,20.514,16.19%
56,kw4snY,24.753,tehgrassrace,20.514,17.13%
57,mordo,24.755,tehgrassrace,20.514,17.13%
58,ToxicMonkey^MZC,25.083,tehgrassrace,20.514,18.22%
59,CreePy^,25.175,tehgrassrace,20.514,18.51%
60,secretargeneral,25.862,tehgrassrace,20.514,20.68%
61,shabbatai,25.923,tehgrassrace,20.514,20.87%
62,MGIac,26.004,tehgrassrace,20.514,21.11%
63,shpongle,26.051,tehgrassrace,20.514,21.25%
64,-TheBest-,26.168,tehgrassrace,20.514,21.61%
65,&lt;&gt;,26.3,tehgrassrace,20.514,22.00%
66,PRO-kypop,26.446,tehgrassrace,20.514,22.43%
67,Dead_Llama,26.617,tehgrassrace,20.514,22.93%
68,[DARF]BALLS,27.51,tehgrassrace,20.514,25.43%
1,n00k!e,23.009,tehhaunted,23.009,0.00%
2,Killa,23.214,tehhaunted,23.009,0.88%
3,prd,23.267,tehhaunted,23.009,1.11%
4,Goblin,23.384,tehhaunted,23.009,1.60%
5,Lofas,23.55,tehhaunted,23.009,2.30%
6,APKIS,23.647,tehhaunted,23.009,2.70%
7,(MCS)Faderjok,23.668,tehhaunted,23.009,2.78%
8,KroPP,23.73,tehhaunted,23.009,3.04%
9,ace,23.816,tehhaunted,23.009,3.39%
10,Zod,23.831,tehhaunted,23.009,3.45%
11,Castro,24.005,tehhaunted,23.009,4.15%
12,Casper,24.124,tehhaunted,23.009,4.62%
13,GreenJumper,24.167,tehhaunted,23.009,4.79%
14,Tig,24.273,tehhaunted,23.009,5.21%
15,Int0xiKated,24.289,tehhaunted,23.009,5.27%
16,nbc.shadow_no,24.328,tehhaunted,23.009,5.42%
17,a2ha,24.419,tehhaunted,23.009,5.77%
18,Beepbeep,24.44,tehhaunted,23.009,5.86%
19,maq,24.446,tehhaunted,23.009,5.88%
20,_PLAY_,24.477,tehhaunted,23.009,6.00%
21,Cleaner,24.5,tehhaunted,23.009,6.09%
22,yogurt,24.626,tehhaunted,23.009,6.57%
23,rav,24.813,tehhaunted,23.009,7.27%
24,fury,24.842,tehhaunted,23.009,7.38%
25,quazilin,24.913,tehhaunted,23.009,7.64%
26,deadfroggy,25.001,tehhaunted,23.009,7.97%
27,UniBG,25.043,tehhaunted,23.009,8.12%
28,EnZ,25.051,tehhaunted,23.009,8.15%
29,Empire,25.124,tehhaunted,23.009,8.42%
30,Johnson,25.199,tehhaunted,23.009,8.69%
31,SBL,25.219,tehhaunted,23.009,8.76%
32,DM,25.23,tehhaunted,23.009,8.80%
33,metzger,25.242,tehhaunted,23.009,8.85%
34,g0rky,25.272,tehhaunted,23.009,8.95%
35,}}Wetarded{{,25.289,tehhaunted,23.009,9.02%
36,kNoC,25.603,tehhaunted,23.009,10.13%
37,cez,25.77,tehhaunted,23.009,10.71%
38,Julfisk,25.92,tehhaunted,23.009,11.23%
39,glide^,26.272,tehhaunted,23.009,12.42%
40,chantze,26.296,tehhaunted,23.009,12.50%
41,unit3D,26.392,tehhaunted,23.009,12.82%
42,75400379,26.406,tehhaunted,23.009,12.86%
43,fish,26.555,tehhaunted,23.009,13.35%
44,przypal,26.643,tehhaunted,23.009,13.64%
45,Polish_boy,26.723,tehhaunted,23.009,13.90%
46,Direktor,26.826,tehhaunted,23.009,14.23%
47,Scorpion,26.848,tehhaunted,23.009,14.30%
48,ins,26.917,tehhaunted,23.009,14.52%
49,buzt3r,26.984,tehhaunted,23.009,14.73%
50,heat_me.Jr,27.086,tehhaunted,23.009,15.05%
51,[3M.ROSS],27.18,tehhaunted,23.009,15.35%
52,Rambler,27.254,tehhaunted,23.009,15.58%
53,CreePy^,27.37,tehhaunted,23.009,15.93%
54,Bless,27.579,tehhaunted,23.009,16.57%
55,Nubcake,27.878,tehhaunted,23.009,17.47%
56,ne_pizdi,27.91,tehhaunted,23.009,17.56%
57,'OrangeTea',28.275,tehhaunted,23.009,18.62%
58,PRICK,28.497,tehhaunted,23.009,19.26%
59,(6)ghost,28.632,tehhaunted,23.009,19.64%
60,shpongle,28.667,tehhaunted,23.009,19.74%
61,Dead_Llama,29.283,tehhaunted,23.009,21.43%
62,PRO-kypop,29.764,tehhaunted,23.009,22.70%
63,zerosignal,59.539,tehhaunted,23.009,61.35%
1,n00k!e,15.157,tehjump,15.157,0.00%
2,Lofas,25.238,tehjump,15.157,39.94%
3,[3M.ROSS],25.651,tehjump,15.157,40.91%
4,zerosignal,81.153,tehjump,15.157,81.32%
1,Killa,17.689,tehjump2,17.689,0.00%
2,prd,17.828,tehjump2,17.689,0.78%
3,KroPP,17.909,tehjump2,17.689,1.23%
4,Lofas,18.077,tehjump2,17.689,2.15%
5,GreenJumper,18.096,tehjump2,17.689,2.25%
6,santher,18.265,tehjump2,17.689,3.15%
7,yogurt,18.638,tehjump2,17.689,5.09%
8,slugsk!e,18.908,tehjump2,17.689,6.45%
9,_PLAY_,20.501,tehjump2,17.689,13.72%
10,cr33pz,20.576,tehjump2,17.689,14.03%
11,Castro,20.676,tehjump2,17.689,14.45%
12,masta,21.744,tehjump2,17.689,18.65%
13,quazilin,22.093,tehjump2,17.689,19.93%
14,greedisgood210,22.11,tehjump2,17.689,20.00%
15,mordo,22.85,tehjump2,17.689,22.59%
16,g0rky,23.259,tehjump2,17.689,23.95%
17,}}Wetarded{{,24.87,tehjump2,17.689,28.87%
18,Rambler,25.428,tehjump2,17.689,30.43%
19,Cr4zy,27.754,tehjump2,17.689,36.27%
20,XtraGhost,31.44,tehjump2,17.689,43.74%
21,75400379,32.293,tehjump2,17.689,45.22%
22,Direktor,36.651,tehjump2,17.689,51.74%
23,cka3ka,59.409,tehjump2,17.689,70.23%
24,zerosignal,69.382,tehjump2,17.689,74.50%
1,KroPP,69.383,tehjump3a,69.383,0.00%
2,nbc.shadow_no,83.566,tehjump3a,69.383,16.97%
3,Rambler,371.686,tehjump3a,69.383,81.33%
4,quazilin,385.359,tehjump3a,69.383,82.00%
5,PRO-kypop,461.077,tehjump3a,69.383,84.95%
6,zerosignal,676.853,tehjump3a,69.383,89.75%
1,Killa,20.898,tehjump4,20.898,0.00%
2,yogurt,20.965,tehjump4,20.898,0.32%
3,KroPP,21.288,tehjump4,20.898,1.83%
4,Lofas,21.315,tehjump4,20.898,1.96%
5,neoxotb,21.827,tehjump4,20.898,4.26%
6,prd,21.885,tehjump4,20.898,4.51%
7,GreenJumper,22.323,tehjump4,20.898,6.38%
8,APKIS,23.031,tehjump4,20.898,9.26%
9,Rambler,23.114,tehjump4,20.898,9.59%
10,Cleaner,23.358,tehjump4,20.898,10.53%
11,Castro,23.399,tehjump4,20.898,10.69%
12,fish,23.729,tehjump4,20.898,11.93%
13,maq,24.454,tehjump4,20.898,14.54%
14,Empire,25.162,tehjump4,20.898,16.95%
15,[3M.ROSS],26.458,tehjump4,20.898,21.01%
16,_PLAY_,26.516,tehjump4,20.898,21.19%
17,75400379,26.916,tehjump4,20.898,22.36%
18,^WhIzArD^,28.623,tehjump4,20.898,26.99%
19,Wolfeh,30.439,tehjump4,20.898,31.34%
20,ToxicMonkey^MZC,39.116,tehjump4,20.898,46.57%
21,Turbo,45.253,tehjump4,20.898,53.82%
22,Direktor,45.646,tehjump4,20.898,54.22%
23,zerosignal,47.484,tehjump4,20.898,55.99%
24,nbc.shadow_no,51.808,tehjump4,20.898,59.66%
25,PRO-kypop,51.905,tehjump4,20.898,59.74%
26,Death_Jump,52.039,tehjump4,20.898,59.84%
27,fury,53.456,tehjump4,20.898,60.91%
28,ins,76.112,tehjump4,20.898,72.54%
1,Killa,9.323,tehjump5,9.323,0.00%
2,Lofas,9.454,tehjump5,9.323,1.39%
3,Goblin,9.509,tehjump5,9.323,1.96%
4,ace,9.771,tehjump5,9.323,4.58%
5,Casper,9.98,tehjump5,9.323,6.58%
6,_PLAY_,10.004,tehjump5,9.323,6.81%
7,DM,10.097,tehjump5,9.323,7.67%
8,[3M.ROSS],10.137,tehjump5,9.323,8.03%
9,Caboom,10.183,tehjump5,9.323,8.45%
10,a2ha,10.321,tehjump5,9.323,9.67%
11,Direktor,10.342,tehjump5,9.323,9.85%
12,santher,10.347,tehjump5,9.323,9.90%
13,maq,10.455,tehjump5,9.323,10.83%
14,fish,10.57,tehjump5,9.323,11.80%
15,PRO-kypop,10.624,tehjump5,9.323,12.25%
16,^WhIzArD^,10.762,tehjump5,9.323,13.37%
17,ToxicMonkey^MZC,10.777,tehjump5,9.323,13.49%
18,diaa,10.947,tehjump5,9.323,14.84%
19,g0rky,11.327,tehjump5,9.323,17.69%
20,}}Wetarded{{,11.364,tehjump5,9.323,17.96%
21,Boru,11.953,tehjump5,9.323,22.00%
22,75400379,12.177,tehjump5,9.323,23.44%
23,UniBG,12.348,tehjump5,9.323,24.50%
24,Rambler,12.677,tehjump5,9.323,26.46%
